link,title,date,newspaper
/news/news_read.naver?article_id=0000019125&office_id=648&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=7,"웹젠, 신작 앞세워 서브컬처 '정조준'",20230830,비즈워치
/news/news_read.naver?article_id=0004232061&office_id=011&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=7,"경남은행 1000억 횡령 공범 혐의자, 한투증권 상담사였다",20230830,서울경제
/news/news_read.naver?article_id=0004931866&office_id=008&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=7,"실적좋은데...주가 엇갈린 SK네트웍스·롯데렌탈, 이유는?",20230830,머니투데이
/news/news_read.naver?article_id=0000235705&office_id=629&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=7,"[시황] 코스피, 11거래일 만에 2560선 탈환…2561.22 마감",20230830,이데일리
/news/news_read.naver?article_id=0002190532&office_id=016&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=7,"하나증권, SK E&S서 인수한 발전소 3곳 매각 나서…매각가 1조원대 전망 [투자360]",20230830,더팩트
/news/news_read.naver?article_id=0005179598&office_id=009&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=7,"웨버샌드윅, S&P글로벌과 손잡고 IB 자문 강화",20230830,아시아경제
/news/news_read.naver?article_id=0004931858&office_id=008&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=7,중국이 발목 잡던 철강 업황 바닥 다졌다…철강주 다시 달궈질까?,20230830,헤럴드경제
/news/news_read.naver?article_id=0005064677&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=7,"노조 리스크 터진 현대차·포스코, 주가 발목 잡을까",20230830,매일경제
/news/news_read.naver?article_id=0004931851&office_id=008&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=7,증권사 눈치 게임 시작됐다... 9월 재개되는 CFD 어떻게 달라지나,20230830,머니투데이
/news/news_read.naver?article_id=0004885697&office_id=015&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=7,"금감원, 미래에셋 이어 NH證도 '특혜 환매' 추가검사",20230830,파이낸셜뉴스
/news/news_read.naver?article_id=0000019123&office_id=648&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=7,"김영섭 'KT 구조조정' 할까…""함께 가야""",20230830,머니투데이
/news/news_read.naver?article_id=0005562845&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=7,"이엠앤아이 ""임시주총 의안상정가처분 신청 취하""",20230830,한국경제
/news/news_read.naver?article_id=0005307129&office_id=277&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=7,"하나증권, 지역발전소 3곳 매각 절차 진행…연내 매각 예상",20230830,비즈워치
/news/news_read.naver?article_id=0012059799&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=8,"[올댓차이나] 臺 증시, 뉴욕 증시 강세에 사흘째 상승 마감...0.58%↑",20230830,뉴시스
/news/news_read.naver?article_id=0004931846&office_id=008&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=8,현대차가 불 지핀 '상한가'…다시 찾아온 자율주행株의 시간?,20230830,머니투데이
/news/news_read.naver?article_id=0004232048&office_id=011&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=8,"[데이터로 보는 증시]뷰노·에코프로, 기관·외국인 코스닥 순매수 1위(8월 30일-최종치)",20230830,서울경제
/news/news_read.naver?article_id=0007019077&office_id=421&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=8,"코스피, 기관 '사자' 0.35% 상승 마감…코스닥 920선 회복[시황종합]",20230830,파이낸셜뉴스
/news/news_read.naver?article_id=0012059780&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=8,"비투엔, 실버 전용 디바이스 '늘 밴드' 양산 본격화",20230830,뉴스1
/news/news_read.naver?article_id=0005064671&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=8,실전 투자대회 ‘키움영웅전’ 참가자 30만명 돌파,20230830,뉴시스
/news/news_read.naver?article_id=0005064670&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=8,코스피 이전상장의 역발상...오히려 코스닥에 유리?,20230830,파이낸셜뉴스
/news/news_read.naver?article_id=0000049522&office_id=243&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=8,크라우드웍스 코스닥 상장의 함의,20230830,파이낸셜뉴스
/news/news_read.naver?article_id=0005562832&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=8,"위안화 약세에 역외 매수세…환율, 1323.4원으로 상승 전환[외환마감]",20230830,이코노미스트
/news/news_read.naver?article_id=0014161423&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=8,'추석 특수?' 광주·전남지역 경기 하락 4개월 만에 반등,20230830,뉴시스
/news/news_read.naver?article_id=0000019122&office_id=648&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=8,"교촌, 친환경 치킨 박스 공장 짓는 까닭",20230830,이데일리
/news/news_read.naver?article_id=0012059765&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=8,비트코인 ETF 호재에 '비트코인 3형제' 더 뛰어…20% 급등,20230830,연합뉴스
/news/news_read.naver?article_id=0012059746&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=8,"코스피, '기관 사자'에 0.35% 상승…코스닥 920선 탈환[마감시황]",20230830,뉴시스
/news/news_read.naver?article_id=0014161404&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=8,"코스피, 외인 매도에도 강보합 마감…美 물가 지표 경계(종합)",20230830,뉴시스
/news/news_read.naver?article_id=0005064673&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=8,"[단독][fn마켓워치] 한국전력, 한전기술 보유 지분 최대 5.22% 블록딜 추진",20230830,이데일리
/news/news_read.naver?article_id=0012059775&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=8,"테크윙, 89억 규모 반도체 검사장비 공급 계약",20230830,뉴시스
/news/news_read.naver?article_id=0012059770&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=8,"에이치피오, 정훈재 사외이사 자진 사임",20230830,비즈워치
/news/news_read.naver?article_id=0012059768&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=8,"HPSP, 다음달 15일 임시주총 소집",20230830,뉴시스
/news/news_read.naver?article_id=0005562826&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=8,"테크윙, 88.5억 규모 반도체 검사장비 수주",20230830,뉴시스
/news/news_read.naver?article_id=0012059767&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=8,"케이알엠, 다음달 14일 임시주총 소집",20230830,연합뉴스
/news/news_read.naver?article_id=0002744375&office_id=119&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=9,"[시황] 코스피, 美 증시 훈풍에 2560대 올라… 경제지표 경계심↑",20230830,데일리안
/news/news_read.naver?article_id=0000975246&office_id=468&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=9,"삼성증권, 퇴직연금DC형 신규 가입 고객 대상 이벤트 진행",20230830,뉴시스
/news/news_read.naver?article_id=0000757883&office_id=469&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=9,"""금리 빨리 안 내릴 것""… 고정금리 대출 4개월 만에 늘었다",20230830,스포츠서울
/news/news_read.naver?article_id=0002190517&office_id=016&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=9,"대신證, 위례WM센터서 하반기 금융·문화 세미나 진행",20230830,아이뉴스24
/news/news_read.naver?article_id=0012059685&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=9,코스닥 상승마감,20230830,한국일보
/news/news_read.naver?article_id=0012059684&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=9,상승 마감한 원·달러 환율,20230830,이데일리
/news/news_read.naver?article_id=0012059683&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=9,원·달러 환율 소폭 상승 마감,20230830,아시아경제
/news/news_read.naver?article_id=0012059682&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=9,상승 마감한 코스피,20230830,헤럴드경제
/news/news_read.naver?article_id=0012059680&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=9,상승 마감한 코스피,20230830,뉴시스
/news/news_read.naver?article_id=0012059679&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=9,상승 마감한 코스피,20230830,뉴시스
/news/news_read.naver?article_id=0012059678&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=9,오늘의 마감 시황은?,20230830,뉴시스
/news/news_read.naver?article_id=0000769360&office_id=031&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=9,"'정부 헛발질'…국내 주식 소수점 거래, 유명무실 전락",20230830,뉴시스
/news/news_read.naver?article_id=0004232039&office_id=011&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=9,"시원스쿨, 인도네시아어 강의 ‘Program BIPA’ 신규 오픈",20230830,뉴시스
/news/news_read.naver?article_id=0004885667&office_id=015&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=9,"코스피, 기관 '사자'에 상승…美경제지표 경계심에 상승폭 축소",20230830,뉴시스
/news/news_read.naver?article_id=0005064661&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=9,"""태워서 주가 부양""...자사주 소각 올해만 4조 육박",20230830,뉴시스
/news/news_read.naver?article_id=0000769359&office_id=031&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=9,"용평리조트, 전북 고창 종합테마파크 조성사업 우선협상대상자 선정",20230830,아이뉴스24
/news/news_read.naver?article_id=0012059738&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=9,"매커스, 200억 규모 단기 차입 결정",20230830,서울경제
/news/news_read.naver?article_id=0000769361&office_id=031&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=9,SAMG엔터 ,20230830,한국경제
/news/news_read.naver?article_id=0005562822&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=9,"클리노믹스, 12만4764주 규모 자사주 취득 결정",20230830,파이낸셜뉴스
/news/news_read.naver?article_id=0005307110&office_id=277&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=9,"코스피, 美 긴축완화 기대감에 '상승'",20230830,아이뉴스24
/news/news_read.naver?article_id=0005562814&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=10,[코스피 마감]美 물가지표 발표 앞두고 경계심↑…상승 폭 반납,20230830,이데일리
/news/news_read.naver?article_id=0004232036&office_id=011&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=10,"[데이터로 보는 증시]삼성전자·두산에너빌리티, 기관·외국인 코스피 순매수 1위(8월 30일-최종치)",20230830,서울경제
/news/news_read.naver?article_id=0005562813&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=10,"대신증권, 위례WM센터서 하반기 금융·문화 세미나",20230830,이데일리
/news/news_read.naver?article_id=0002190507&office_id=016&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=10,"나라셀라, 전년比 매출 16%·영업익 80% ↓…“직판구조 확대로 하반기 실적 회복 기대”",20230830,헤럴드경제
/news/news_read.naver?article_id=0014161329&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=10,"2,560선에 마감한 코스피",20230830,연합뉴스
/news/news_read.naver?article_id=0014161327&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=10,코스피 강보합 마감,20230830,연합뉴스
/news/news_read.naver?article_id=0014161326&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=10,코스피 강보합 마감,20230830,연합뉴스
/news/news_read.naver?article_id=0000769357&office_id=031&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=10,"코스피, 기관 매수에 상승…2560선 마감",20230830,아이뉴스24
/news/news_read.naver?article_id=0004232033&office_id=011&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=10,"[시그널] 에코프로 ""사법리스크 해소""…머티리얼즈 연내 상장 속도",20230830,서울경제
/news/news_read.naver?article_id=0014161324&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=10,"中지방정부, 빚내서 기반시설 투자…특별채권 발행 한달새 2.4배",20230830,연합뉴스
/news/news_read.naver?article_id=0014161323&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=10,코스피 소폭 상승,20230830,연합뉴스
/news/news_read.naver?article_id=0014161322&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=10,코스피 소폭 상승,20230830,연합뉴스
/news/news_read.naver?article_id=0014161321&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230830&page=10,코스피 소폭 상승,20230830,연합뉴스
